# BASE TAG_all TGA_all TAA_all tag_minus_all_mean_cds tga_minus_all_mean_cds taa_minus_all_mean_cds
# colour 0:0:0 230:25:75 60:180:75 0:130:200 255:225:25 145:30:180
# label TAG_all TGA_all TAA_all tag_minus_all_mean_cds tga_minus_all_mean_cds taa_minus_all_mean_cds
# name black red green blue yellow purple
10733 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10734 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10735 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10736 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10737 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10738 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10739 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10740 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10741 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10742 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10743 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10744 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10745 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10746 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10747 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10748 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10749 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10750 35.0 46.0 121.0 0.0 7.0 29.049999999999997
10751 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10752 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10753 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10754 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10755 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10756 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10757 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10758 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10759 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10760 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10761 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10762 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10763 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10764 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10765 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10766 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10767 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10768 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10769 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10770 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10771 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10772 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10773 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10774 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10775 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10776 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10777 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10778 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10779 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10780 35.0 45.0 122.0 0.0 7.0 29.049999999999997
10781 34.0 46.0 122.0 0.0 8.75 21.0
10782 34.0 46.0 122.0 0.0 8.75 21.0
10783 34.0 46.0 122.0 0.0 8.75 21.0
10784 34.0 46.0 122.0 0.0 8.75 21.0
10785 34.0 46.0 122.0 0.0 8.75 21.0
10786 34.0 46.0 122.0 0.0 8.75 21.0
10787 34.0 46.0 122.0 0.0 8.75 21.0
10788 34.0 46.0 122.0 0.0 8.75 21.0
10789 34.0 46.0 122.0 0.0 8.75 21.0
10790 34.0 46.0 122.0 0.0 8.75 21.0
10791 34.0 46.0 122.0 0.0 8.75 21.0
10792 34.0 46.0 122.0 0.0 8.75 21.0
10793 34.0 46.0 122.0 0.0 8.75 21.0
10794 34.0 46.0 122.0 0.0 8.75 21.0
10795 34.0 46.0 122.0 0.0 8.75 21.0
10796 34.0 46.0 122.0 0.0 8.75 21.0
10797 34.0 46.0 122.0 0.0 8.75 21.0
10798 34.0 46.0 122.0 0.0 8.75 21.0
10799 34.0 46.0 122.0 0.0 8.75 21.0
10800 34.0 46.0 122.0 0.0 8.75 21.0
10801 34.0 46.0 122.0 0.0 8.75 21.0
10802 34.0 46.0 122.0 0.0 8.75 21.0
10803 34.0 46.0 122.0 0.0 8.75 21.0
10804 34.0 46.0 122.0 0.0 8.75 21.0
10805 34.0 46.0 122.0 0.0 8.75 21.0
10806 34.0 46.0 122.0 0.0 8.75 21.0
10807 34.0 46.0 122.0 0.0 8.75 21.0
10808 34.0 46.0 122.0 0.0 8.75 21.0
10809 34.0 46.0 122.0 0.0 8.75 21.0
10810 34.0 46.0 122.0 0.0 8.75 21.0
10811 34.0 47.0 122.0 0.0 8.75 21.0
10812 34.0 47.0 122.0 0.0 8.75 21.0
10813 34.0 47.0 122.0 0.0 8.75 21.0
10814 34.0 47.0 122.0 0.0 8.75 21.0
10815 34.0 47.0 122.0 0.0 8.75 21.0
10816 34.0 47.0 122.0 0.0 8.75 21.0
10817 34.0 47.0 122.0 0.0 8.75 21.0
10818 34.0 47.0 122.0 0.0 8.75 21.0
10819 34.0 47.0 122.0 0.0 8.75 21.0
10820 34.0 47.0 122.0 0.0 8.75 21.0
10821 34.0 47.0 122.0 0.0 8.75 21.0
10822 34.0 47.0 122.0 0.0 8.75 21.0
10823 34.0 47.0 122.0 0.0 8.75 21.0
10824 34.0 47.0 122.0 0.0 8.75 21.0
10825 34.0 47.0 122.0 0.0 8.75 21.0
10826 34.0 47.0 122.0 0.0 8.75 21.0
10827 34.0 47.0 122.0 0.0 8.75 21.0
10828 34.0 47.0 122.0 0.0 8.75 21.0
10829 34.0 47.0 122.0 0.0 8.75 21.0
10830 34.0 47.0 122.0 0.0 8.75 21.0
10831 34.0 47.0 122.0 0.0 8.75 21.0
10832 34.0 47.0 122.0 0.0 8.75 21.0
10833 34.0 47.0 122.0 0.0 8.75 21.0
10834 34.0 47.0 122.0 0.0 8.75 21.0
10835 34.0 47.0 122.0 0.0 8.75 21.0
10836 34.0 47.0 122.0 0.0 8.75 21.0
10837 34.0 47.0 122.0 0.0 8.75 21.0
10838 34.0 47.0 122.0 0.0 8.75 21.0
10839 34.0 47.0 122.0 0.0 8.75 21.0
10840 34.0 47.0 122.0 0.0 8.75 21.0
10841 35.0 49.0 119.0 0.0 8.75 21.0
10842 35.0 49.0 119.0 0.0 8.75 21.0
10843 35.0 49.0 119.0 0.0 8.75 21.0
10844 35.0 49.0 119.0 0.0 8.75 21.0
10845 35.0 49.0 119.0 0.0 8.75 21.0
10846 35.0 49.0 119.0 0.0 8.75 21.0
10847 35.0 49.0 119.0 0.0 8.75 21.0
10848 35.0 49.0 119.0 0.0 8.75 21.0
10849 35.0 49.0 119.0 0.0 8.75 21.0
10850 35.0 49.0 119.0 0.0 8.75 21.0
10851 35.0 49.0 119.0 0.0 8.75 21.0
10852 35.0 49.0 119.0 0.0 8.75 21.0
10853 35.0 49.0 119.0 0.0 8.75 21.0
10854 35.0 49.0 119.0 0.0 8.75 21.0
10855 35.0 49.0 119.0 0.0 8.75 21.0
10856 35.0 49.0 119.0 0.0 8.75 21.0
10857 35.0 49.0 119.0 0.0 8.75 21.0
10858 35.0 49.0 119.0 0.0 8.75 21.0
10859 35.0 49.0 119.0 0.0 8.75 21.0
10860 35.0 49.0 119.0 0.0 8.75 21.0
10861 35.0 49.0 119.0 0.0 8.75 21.0
10862 35.0 49.0 119.0 0.0 8.75 21.0
10863 35.0 49.0 119.0 0.0 8.75 21.0
10864 35.0 49.0 119.0 0.0 8.75 21.0
10865 35.0 49.0 119.0 0.0 8.75 21.0
10866 35.0 49.0 119.0 0.0 8.75 21.0
10867 35.0 49.0 119.0 0.0 8.75 21.0
10868 35.0 49.0 119.0 0.0 8.75 21.0
10869 35.0 49.0 119.0 0.0 8.75 21.0
10870 35.0 49.0 119.0 0.0 8.75 21.0
10871 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10872 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10873 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10874 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10875 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10876 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10877 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10878 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10879 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10880 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10881 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10882 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10883 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10884 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10885 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10886 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10887 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10888 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10889 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10890 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10891 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10892 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10893 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10894 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10895 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10896 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10897 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10898 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10899 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10900 37.0 50.0 118.0 -10.833333333333329 8.75 21.0
10901 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10902 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10903 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10904 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10905 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10906 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10907 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10908 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10909 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10910 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10911 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10912 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10913 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10914 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10915 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10916 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10917 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10918 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10919 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10920 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10921 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10922 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10923 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10924 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10925 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10926 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10927 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10928 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10929 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10930 37.0 52.0 118.0 -10.833333333333329 8.75 21.0
10931 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10932 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10933 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10934 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10935 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10936 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10937 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10938 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10939 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10940 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10941 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10942 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10943 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10944 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10945 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10946 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10947 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10948 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10949 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10950 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10951 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10952 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10953 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10954 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10955 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10956 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10957 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10958 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10959 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10960 37.0 54.0 119.0 -10.833333333333329 8.75 21.0
10961 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10962 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10963 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10964 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10965 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10966 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10967 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10968 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10969 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10970 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10971 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10972 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10973 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10974 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10975 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10976 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10977 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10978 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10979 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10980 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10981 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10982 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10983 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10984 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10985 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10986 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10987 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10988 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10989 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10990 36.0 54.0 118.0 -10.833333333333329 8.75 21.0
10991 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
10992 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
10993 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
10994 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
10995 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
10996 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
10997 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
10998 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
10999 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11000 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11001 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11002 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11003 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11004 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11005 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11006 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11007 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11008 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11009 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11010 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11011 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11012 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11013 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11014 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11015 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11016 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11017 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11018 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11019 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11020 37.0 54.0 119.0 -10.833333333333329 21.400000000000006 21.0
11021 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11022 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11023 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11024 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11025 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11026 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11027 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11028 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11029 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11030 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11031 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11032 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11033 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11034 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11035 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11036 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11037 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11038 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11039 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11040 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11041 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11042 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11043 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11044 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11045 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11046 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11047 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11048 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11049 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11050 38.0 55.0 117.0 0.6666666666666714 32.900000000000006 32.5
11051 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11052 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11053 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11054 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11055 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11056 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11057 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11058 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11059 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11060 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11061 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11062 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11063 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11064 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11065 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11066 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11067 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11068 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11069 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11070 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11071 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11072 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11073 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11074 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11075 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11076 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11077 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11078 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11079 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11080 38.0 55.0 116.0 0.6666666666666714 32.900000000000006 32.5
11081 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11082 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11083 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11084 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11085 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11086 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11087 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11088 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11089 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11090 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11091 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11092 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11093 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11094 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11095 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11096 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11097 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11098 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11099 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11100 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11101 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11102 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11103 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11104 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11105 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11106 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11107 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11108 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11109 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11110 38.0 56.0 112.0 0.7999999999999972 39.8 15.049999999999997
11111 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11112 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11113 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11114 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11115 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11116 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11117 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11118 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11119 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11120 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11121 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11122 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11123 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11124 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11125 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11126 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11127 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11128 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11129 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11130 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11131 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11132 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11133 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11134 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11135 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11136 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11137 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11138 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11139 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11140 39.0 57.0 112.0 -3.200000000000003 39.8 15.049999999999997
11141 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11142 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11143 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11144 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11145 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11146 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11147 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11148 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11149 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11150 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11151 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11152 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11153 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11154 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11155 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11156 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11157 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
11158 39.0 58.0 114.0 -3.200000000000003 39.8 15.049999999999997
