# BASE TAG_all TGA_all TAA_all tag_minus_all_mean_cds tga_minus_all_mean_cds taa_minus_all_mean_cds
# colour 0:0:0 230:25:75 60:180:75 0:130:200 255:225:25 145:30:180
# label TAG_all TGA_all TAA_all tag_minus_all_mean_cds tga_minus_all_mean_cds taa_minus_all_mean_cds
# name black red green blue yellow purple
19729 43.0 55.0 79.0 1.0 0.0 18.0
19730 43.0 55.0 79.0 1.0 0.0 18.0
19731 43.0 55.0 79.0 1.0 0.0 18.0
19732 43.0 55.0 79.0 1.0 0.0 18.0
19733 43.0 55.0 79.0 1.0 0.0 18.0
19734 43.0 55.0 79.0 1.0 0.0 18.0
19735 43.0 55.0 79.0 1.0 0.0 18.0
19736 43.0 55.0 79.0 1.0 0.0 18.0
19737 43.0 55.0 79.0 1.0 0.0 18.0
19738 43.0 55.0 79.0 1.0 0.0 18.0
19739 43.0 55.0 79.0 1.0 0.0 18.0
19740 43.0 55.0 79.0 1.0 0.0 18.0
19741 43.0 55.0 79.0 1.0 0.0 18.0
19742 43.0 55.0 79.0 1.0 0.0 18.0
19743 43.0 55.0 79.0 1.0 0.0 18.0
19744 43.0 55.0 79.0 1.0 0.0 18.0
19745 43.0 55.0 79.0 1.0 0.0 18.0
19746 43.0 55.0 79.0 1.0 0.0 18.0
19747 43.0 55.0 79.0 1.0 0.0 18.0
19748 43.0 55.0 79.0 1.0 0.0 18.0
19749 43.0 55.0 79.0 1.0 0.0 18.0
19750 43.0 55.0 79.0 1.0 0.0 18.0
19751 43.0 57.0 78.0 2.0 0.0 35.0
19752 43.0 57.0 78.0 2.0 0.0 35.0
19753 43.0 57.0 78.0 2.0 0.0 35.0
19754 43.0 57.0 78.0 2.0 0.0 35.0
19755 43.0 57.0 78.0 2.0 0.0 35.0
19756 43.0 57.0 78.0 2.0 0.0 35.0
19757 43.0 57.0 78.0 2.0 0.0 35.0
19758 43.0 57.0 78.0 2.0 0.0 35.0
19759 43.0 57.0 78.0 2.0 0.0 35.0
19760 43.0 57.0 78.0 2.0 0.0 35.0
19761 43.0 57.0 78.0 2.0 0.0 35.0
19762 43.0 57.0 78.0 2.0 0.0 35.0
19763 43.0 57.0 78.0 2.0 0.0 35.0
19764 43.0 57.0 78.0 2.0 0.0 35.0
19765 43.0 57.0 78.0 2.0 0.0 35.0
19766 43.0 57.0 78.0 2.0 0.0 35.0
19767 43.0 57.0 78.0 2.0 0.0 35.0
19768 43.0 57.0 78.0 2.0 0.0 35.0
19769 43.0 57.0 78.0 2.0 0.0 35.0
19770 43.0 57.0 78.0 2.0 0.0 35.0
19771 43.0 57.0 78.0 2.0 0.0 35.0
19772 43.0 57.0 78.0 2.0 0.0 35.0
19773 43.0 57.0 78.0 2.0 0.0 35.0
19774 43.0 57.0 78.0 2.0 0.0 35.0
19775 43.0 57.0 78.0 2.0 0.0 35.0
19776 43.0 57.0 78.0 2.0 0.0 35.0
19777 43.0 57.0 78.0 2.0 0.0 35.0
19778 43.0 57.0 78.0 2.0 0.0 35.0
19779 43.0 57.0 78.0 2.0 0.0 35.0
19780 43.0 57.0 78.0 2.0 0.0 35.0
19781 42.0 57.0 79.0 2.0 0.0 35.0
19782 42.0 57.0 79.0 2.0 0.0 35.0
19783 42.0 57.0 79.0 2.0 0.0 35.0
19784 42.0 57.0 79.0 2.0 0.0 35.0
19785 42.0 57.0 79.0 2.0 0.0 35.0
19786 42.0 57.0 79.0 2.0 0.0 35.0
19787 42.0 57.0 79.0 2.0 0.0 35.0
19788 42.0 57.0 79.0 2.0 0.0 35.0
19789 42.0 57.0 79.0 2.0 0.0 35.0
19790 42.0 57.0 79.0 2.0 0.0 35.0
19791 42.0 57.0 79.0 2.0 0.0 35.0
19792 42.0 57.0 79.0 2.0 0.0 35.0
19793 42.0 57.0 79.0 2.0 0.0 35.0
19794 42.0 57.0 79.0 2.0 0.0 35.0
19795 42.0 57.0 79.0 2.0 0.0 35.0
19796 42.0 57.0 79.0 2.0 0.0 35.0
19797 42.0 57.0 79.0 2.0 0.0 35.0
19798 42.0 57.0 79.0 2.0 0.0 35.0
19799 42.0 57.0 79.0 2.0 0.0 35.0
19800 42.0 57.0 79.0 2.0 0.0 35.0
19801 42.0 57.0 79.0 2.0 0.0 35.0
19802 42.0 57.0 79.0 2.0 0.0 35.0
19803 42.0 57.0 79.0 2.0 0.0 35.0
19804 42.0 57.0 79.0 2.0 0.0 35.0
19805 42.0 57.0 79.0 2.0 0.0 35.0
19806 42.0 57.0 79.0 2.0 0.0 35.0
19807 42.0 57.0 79.0 2.0 0.0 35.0
19808 42.0 57.0 79.0 2.0 0.0 35.0
19809 42.0 57.0 79.0 2.0 0.0 35.0
19810 42.0 57.0 79.0 2.0 0.0 35.0
19811 40.0 56.0 82.0 2.0 0.0 35.0
19812 40.0 56.0 82.0 2.0 0.0 35.0
19813 40.0 56.0 82.0 2.0 0.0 35.0
19814 40.0 56.0 82.0 2.0 0.0 35.0
19815 40.0 56.0 82.0 2.0 0.0 35.0
19816 40.0 56.0 82.0 2.0 0.0 35.0
19817 40.0 56.0 82.0 2.0 0.0 35.0
19818 40.0 56.0 82.0 2.0 0.0 35.0
19819 40.0 56.0 82.0 2.0 0.0 35.0
19820 40.0 56.0 82.0 2.0 0.0 35.0
19821 40.0 56.0 82.0 2.0 0.0 35.0
19822 40.0 56.0 82.0 2.0 0.0 35.0
19823 40.0 56.0 82.0 2.0 0.0 35.0
19824 40.0 56.0 82.0 2.0 0.0 35.0
19825 40.0 56.0 82.0 2.0 0.0 35.0
19826 40.0 56.0 82.0 2.0 0.0 35.0
19827 40.0 56.0 82.0 2.0 0.0 35.0
19828 40.0 56.0 82.0 2.0 0.0 35.0
19829 40.0 56.0 82.0 2.0 0.0 35.0
19830 40.0 56.0 82.0 2.0 0.0 35.0
19831 40.0 56.0 82.0 2.0 0.0 35.0
19832 40.0 56.0 82.0 2.0 0.0 35.0
19833 40.0 56.0 82.0 2.0 0.0 35.0
19834 40.0 56.0 82.0 2.0 0.0 35.0
19835 40.0 56.0 82.0 2.0 0.0 35.0
19836 40.0 56.0 82.0 2.0 0.0 35.0
19837 40.0 56.0 82.0 2.0 0.0 35.0
19838 40.0 56.0 82.0 2.0 0.0 35.0
19839 40.0 56.0 82.0 2.0 0.0 35.0
19840 40.0 56.0 82.0 2.0 0.0 35.0
19841 41.0 55.0 83.0 2.0 0.0 35.0
19842 41.0 55.0 83.0 2.0 0.0 35.0
19843 41.0 55.0 83.0 2.0 0.0 35.0
19844 41.0 55.0 83.0 2.0 0.0 35.0
19845 41.0 55.0 83.0 2.0 0.0 35.0
19846 41.0 55.0 83.0 2.0 0.0 35.0
19847 41.0 55.0 83.0 2.0 0.0 35.0
19848 41.0 55.0 83.0 2.0 0.0 35.0
19849 41.0 55.0 83.0 2.0 0.0 35.0
19850 41.0 55.0 83.0 2.0 0.0 35.0
19851 41.0 55.0 83.0 2.0 0.0 35.0
19852 41.0 55.0 83.0 2.0 0.0 35.0
19853 41.0 55.0 83.0 2.0 0.0 35.0
19854 41.0 55.0 83.0 2.0 0.0 35.0
19855 41.0 55.0 83.0 2.0 0.0 35.0
19856 41.0 55.0 83.0 2.0 0.0 35.0
19857 41.0 55.0 83.0 2.0 0.0 35.0
19858 41.0 55.0 83.0 2.0 0.0 35.0
19859 41.0 55.0 83.0 2.0 0.0 35.0
19860 41.0 55.0 83.0 2.0 0.0 35.0
19861 41.0 55.0 83.0 2.0 0.0 35.0
19862 41.0 55.0 83.0 2.0 0.0 35.0
19863 41.0 55.0 83.0 2.0 0.0 35.0
19864 41.0 55.0 83.0 2.0 0.0 35.0
19865 41.0 55.0 83.0 2.0 0.0 35.0
19866 41.0 55.0 83.0 2.0 0.0 35.0
19867 41.0 55.0 83.0 2.0 0.0 35.0
19868 41.0 55.0 83.0 2.0 0.0 35.0
19869 41.0 55.0 83.0 2.0 0.0 35.0
19870 41.0 55.0 83.0 2.0 0.0 35.0
19871 40.0 55.0 83.0 2.0 0.0 35.0
19872 40.0 55.0 83.0 2.0 0.0 35.0
19873 40.0 55.0 83.0 2.0 0.0 35.0
19874 40.0 55.0 83.0 2.0 0.0 35.0
19875 40.0 55.0 83.0 2.0 0.0 35.0
19876 40.0 55.0 83.0 2.0 0.0 35.0
19877 40.0 55.0 83.0 2.0 0.0 35.0
19878 40.0 55.0 83.0 2.0 0.0 35.0
19879 40.0 55.0 83.0 2.0 0.0 35.0
19880 40.0 55.0 83.0 2.0 0.0 35.0
19881 40.0 55.0 83.0 2.0 0.0 35.0
19882 40.0 55.0 83.0 2.0 0.0 35.0
19883 40.0 55.0 83.0 2.0 0.0 35.0
19884 40.0 55.0 83.0 2.0 0.0 35.0
19885 40.0 55.0 83.0 2.0 0.0 35.0
19886 40.0 55.0 83.0 2.0 0.0 35.0
19887 40.0 55.0 83.0 2.0 0.0 35.0
19888 40.0 55.0 83.0 2.0 0.0 35.0
19889 40.0 55.0 83.0 2.0 0.0 35.0
19890 40.0 55.0 83.0 2.0 0.0 35.0
19891 40.0 55.0 83.0 2.0 0.0 35.0
19892 40.0 55.0 83.0 2.0 0.0 35.0
19893 40.0 55.0 83.0 2.0 0.0 35.0
19894 40.0 55.0 83.0 2.0 0.0 35.0
19895 40.0 55.0 83.0 2.0 0.0 35.0
19896 40.0 55.0 83.0 2.0 0.0 35.0
19897 40.0 55.0 83.0 2.0 0.0 35.0
19898 40.0 55.0 83.0 2.0 0.0 35.0
19899 40.0 55.0 83.0 2.0 0.0 35.0
19900 40.0 55.0 83.0 2.0 0.0 35.0
19901 42.0 55.0 83.0 2.0 0.0 35.0
19902 42.0 55.0 83.0 2.0 0.0 35.0
19903 42.0 55.0 83.0 2.0 0.0 35.0
19904 42.0 55.0 83.0 2.0 0.0 35.0
19905 42.0 55.0 83.0 2.0 0.0 35.0
19906 42.0 55.0 83.0 2.0 0.0 35.0
19907 42.0 55.0 83.0 2.0 0.0 35.0
19908 42.0 55.0 83.0 2.0 0.0 35.0
19909 42.0 55.0 83.0 2.0 0.0 35.0
19910 42.0 55.0 83.0 2.0 0.0 35.0
19911 42.0 55.0 83.0 2.0 0.0 35.0
19912 42.0 55.0 83.0 2.0 0.0 35.0
19913 42.0 55.0 83.0 2.0 0.0 35.0
19914 42.0 55.0 83.0 2.0 0.0 35.0
19915 42.0 55.0 83.0 2.0 0.0 35.0
19916 42.0 55.0 83.0 2.0 0.0 35.0
19917 42.0 55.0 83.0 2.0 0.0 35.0
19918 42.0 55.0 83.0 2.0 0.0 35.0
19919 42.0 55.0 83.0 2.0 0.0 35.0
19920 42.0 55.0 83.0 2.0 0.0 35.0
19921 42.0 55.0 83.0 2.0 0.0 35.0
19922 42.0 55.0 83.0 2.0 0.0 35.0
19923 42.0 55.0 83.0 2.0 0.0 35.0
19924 42.0 55.0 83.0 2.0 0.0 35.0
19925 42.0 55.0 83.0 2.0 0.0 35.0
19926 42.0 55.0 83.0 2.0 0.0 35.0
19927 42.0 55.0 83.0 2.0 0.0 35.0
19928 42.0 55.0 83.0 2.0 0.0 35.0
19929 42.0 55.0 83.0 2.0 0.0 35.0
19930 42.0 55.0 83.0 2.0 0.0 35.0
19931 41.0 55.0 85.0 2.0 0.0 35.0
19932 41.0 55.0 85.0 2.0 0.0 35.0
19933 41.0 55.0 85.0 2.0 0.0 35.0
19934 41.0 55.0 85.0 2.0 0.0 35.0
19935 41.0 55.0 85.0 2.0 0.0 35.0
19936 41.0 55.0 85.0 2.0 0.0 35.0
19937 41.0 55.0 85.0 2.0 0.0 35.0
19938 41.0 55.0 85.0 2.0 0.0 35.0
19939 41.0 55.0 85.0 2.0 0.0 35.0
19940 41.0 55.0 85.0 2.0 0.0 35.0
19941 41.0 55.0 85.0 2.0 0.0 35.0
19942 41.0 55.0 85.0 2.0 0.0 35.0
19943 41.0 55.0 85.0 2.0 0.0 35.0
19944 41.0 55.0 85.0 2.0 0.0 35.0
19945 41.0 55.0 85.0 2.0 0.0 35.0
19946 41.0 55.0 85.0 2.0 0.0 35.0
19947 41.0 55.0 85.0 2.0 0.0 35.0
19948 41.0 55.0 85.0 2.0 0.0 35.0
19949 41.0 55.0 85.0 2.0 0.0 35.0
19950 41.0 55.0 85.0 2.0 0.0 35.0
19951 41.0 55.0 85.0 2.0 0.0 35.0
19952 41.0 55.0 85.0 2.0 0.0 35.0
19953 41.0 55.0 85.0 2.0 0.0 35.0
19954 41.0 55.0 85.0 2.0 0.0 35.0
19955 41.0 55.0 85.0 2.0 0.0 35.0
19956 41.0 55.0 85.0 2.0 0.0 35.0
19957 41.0 55.0 85.0 2.0 0.0 35.0
19958 41.0 55.0 85.0 2.0 0.0 35.0
19959 41.0 55.0 85.0 2.0 0.0 35.0
19960 41.0 55.0 85.0 2.0 0.0 35.0
19961 41.0 54.0 86.0 2.0 0.0 35.0
19962 41.0 54.0 86.0 2.0 0.0 35.0
19963 41.0 54.0 86.0 2.0 0.0 35.0
19964 41.0 54.0 86.0 2.0 0.0 35.0
19965 41.0 54.0 86.0 2.0 0.0 35.0
19966 41.0 54.0 86.0 2.0 0.0 35.0
19967 41.0 54.0 86.0 2.0 0.0 35.0
19968 41.0 54.0 86.0 2.0 0.0 35.0
19969 41.0 54.0 86.0 2.0 0.0 35.0
19970 41.0 54.0 86.0 2.0 0.0 35.0
19971 41.0 54.0 86.0 2.0 0.0 35.0
19972 41.0 54.0 86.0 2.0 0.0 35.0
19973 41.0 54.0 86.0 2.0 0.0 35.0
19974 41.0 54.0 86.0 2.0 0.0 35.0
19975 41.0 54.0 86.0 2.0 0.0 35.0
19976 41.0 54.0 86.0 2.0 0.0 35.0
19977 41.0 54.0 86.0 2.0 0.0 35.0
19978 41.0 54.0 86.0 2.0 0.0 35.0
19979 41.0 54.0 86.0 2.0 0.0 35.0
19980 41.0 54.0 86.0 2.0 0.0 35.0
19981 41.0 54.0 86.0 2.0 0.0 35.0
19982 41.0 54.0 86.0 2.0 0.0 35.0
19983 41.0 54.0 86.0 2.0 0.0 35.0
19984 41.0 54.0 86.0 2.0 0.0 35.0
19985 41.0 54.0 86.0 2.0 0.0 35.0
19986 41.0 54.0 86.0 2.0 0.0 35.0
19987 41.0 54.0 86.0 2.0 0.0 35.0
19988 41.0 54.0 86.0 2.0 0.0 35.0
19989 41.0 54.0 86.0 2.0 0.0 35.0
19990 41.0 54.0 86.0 2.0 0.0 35.0
19991 43.0 54.0 86.0 2.0 0.0 35.0
19992 43.0 54.0 86.0 2.0 0.0 35.0
19993 43.0 54.0 86.0 2.0 0.0 35.0
19994 43.0 54.0 86.0 2.0 0.0 35.0
19995 43.0 54.0 86.0 2.0 0.0 35.0
19996 43.0 54.0 86.0 2.0 0.0 35.0
19997 43.0 54.0 86.0 2.0 0.0 35.0
19998 43.0 54.0 86.0 2.0 0.0 35.0
19999 43.0 54.0 86.0 2.0 0.0 35.0
20000 43.0 54.0 86.0 2.0 0.0 35.0
20001 43.0 54.0 86.0 2.0 0.0 35.0
20002 43.0 54.0 86.0 2.0 0.0 35.0
20003 43.0 54.0 86.0 2.0 0.0 35.0
20004 43.0 54.0 86.0 2.0 0.0 35.0
20005 43.0 54.0 86.0 2.0 0.0 35.0
20006 43.0 54.0 86.0 2.0 0.0 35.0
20007 43.0 54.0 86.0 2.0 0.0 35.0
20008 43.0 54.0 86.0 2.0 0.0 35.0
20009 43.0 54.0 86.0 2.0 0.0 35.0
20010 43.0 54.0 86.0 2.0 0.0 35.0
20011 43.0 54.0 86.0 2.0 0.0 35.0
20012 43.0 54.0 86.0 2.0 0.0 35.0
20013 43.0 54.0 86.0 2.0 0.0 35.0
20014 43.0 54.0 86.0 2.0 0.0 35.0
20015 43.0 54.0 86.0 2.0 0.0 35.0
20016 43.0 54.0 86.0 2.0 0.0 35.0
20017 43.0 54.0 86.0 2.0 0.0 35.0
20018 43.0 54.0 86.0 2.0 0.0 35.0
20019 43.0 54.0 86.0 2.0 0.0 35.0
20020 43.0 54.0 86.0 2.0 0.0 35.0
20021 43.0 54.0 85.0 2.0 0.0 35.0
20022 43.0 54.0 85.0 2.0 0.0 35.0
20023 43.0 54.0 85.0 2.0 0.0 35.0
20024 43.0 54.0 85.0 2.0 0.0 35.0
20025 43.0 54.0 85.0 2.0 0.0 35.0
20026 43.0 54.0 85.0 2.0 0.0 35.0
20027 43.0 54.0 85.0 2.0 0.0 35.0
20028 43.0 54.0 85.0 2.0 0.0 35.0
20029 43.0 54.0 85.0 2.0 0.0 35.0
20030 43.0 54.0 85.0 2.0 0.0 35.0
20031 43.0 54.0 85.0 2.0 0.0 35.0
20032 43.0 54.0 85.0 2.0 0.0 35.0
20033 43.0 54.0 85.0 2.0 0.0 35.0
20034 43.0 54.0 85.0 2.0 0.0 35.0
20035 43.0 54.0 85.0 2.0 0.0 35.0
20036 43.0 54.0 85.0 2.0 0.0 35.0
20037 43.0 54.0 85.0 2.0 0.0 35.0
20038 43.0 54.0 85.0 2.0 0.0 35.0
20039 43.0 54.0 85.0 2.0 0.0 35.0
20040 43.0 54.0 85.0 2.0 0.0 35.0
20041 43.0 54.0 85.0 2.0 0.0 35.0
20042 43.0 54.0 85.0 2.0 0.0 35.0
20043 43.0 54.0 85.0 2.0 0.0 35.0
20044 43.0 54.0 85.0 2.0 0.0 35.0
20045 43.0 54.0 85.0 2.0 0.0 35.0
20046 43.0 54.0 85.0 2.0 0.0 35.0
20047 43.0 54.0 85.0 2.0 0.0 35.0
20048 43.0 54.0 85.0 2.0 0.0 35.0
20049 43.0 54.0 85.0 2.0 0.0 35.0
20050 43.0 54.0 85.0 2.0 0.0 35.0
20051 44.0 55.0 84.0 2.0 0.0 35.0
20052 44.0 55.0 84.0 2.0 0.0 35.0
20053 44.0 55.0 84.0 2.0 0.0 35.0
20054 44.0 55.0 84.0 2.0 0.0 35.0
20055 44.0 55.0 84.0 2.0 0.0 35.0
20056 44.0 55.0 84.0 2.0 0.0 35.0
20057 44.0 55.0 84.0 2.0 0.0 35.0
20058 44.0 55.0 84.0 2.0 0.0 35.0
20059 44.0 55.0 84.0 2.0 0.0 35.0
20060 44.0 55.0 84.0 2.0 0.0 35.0
20061 44.0 55.0 84.0 2.0 0.0 35.0
20062 44.0 55.0 84.0 2.0 0.0 35.0
20063 44.0 55.0 84.0 2.0 0.0 35.0
20064 44.0 55.0 84.0 2.0 0.0 35.0
20065 44.0 55.0 84.0 2.0 0.0 35.0
20066 44.0 55.0 84.0 2.0 0.0 35.0
20067 44.0 55.0 84.0 2.0 0.0 35.0
20068 44.0 55.0 84.0 2.0 0.0 35.0
20069 44.0 55.0 84.0 2.0 0.0 35.0
20070 44.0 55.0 84.0 2.0 0.0 35.0
20071 44.0 55.0 84.0 2.0 0.0 35.0
20072 44.0 55.0 84.0 2.0 0.0 35.0
20073 44.0 55.0 84.0 2.0 0.0 35.0
20074 44.0 55.0 84.0 2.0 0.0 35.0
20075 44.0 55.0 84.0 2.0 0.0 35.0
20076 44.0 55.0 84.0 2.0 0.0 35.0
20077 44.0 55.0 84.0 2.0 0.0 35.0
20078 44.0 55.0 84.0 2.0 0.0 35.0
20079 44.0 55.0 84.0 2.0 0.0 35.0
20080 44.0 55.0 84.0 2.0 0.0 35.0
20081 48.0 52.0 83.0 2.0 0.0 35.0
20082 48.0 52.0 83.0 2.0 0.0 35.0
20083 48.0 52.0 83.0 2.0 0.0 35.0
20084 48.0 52.0 83.0 2.0 0.0 35.0
20085 48.0 52.0 83.0 2.0 0.0 35.0
20086 48.0 52.0 83.0 2.0 0.0 35.0
20087 48.0 52.0 83.0 2.0 0.0 35.0
20088 48.0 52.0 83.0 2.0 0.0 35.0
20089 48.0 52.0 83.0 2.0 0.0 35.0
20090 48.0 52.0 83.0 2.0 0.0 35.0
20091 48.0 52.0 83.0 2.0 0.0 35.0
20092 48.0 52.0 83.0 2.0 0.0 35.0
20093 48.0 52.0 83.0 2.0 0.0 35.0
20094 48.0 52.0 83.0 2.0 0.0 35.0
20095 48.0 52.0 83.0 2.0 0.0 35.0
20096 48.0 52.0 83.0 2.0 0.0 35.0
20097 48.0 52.0 83.0 2.0 0.0 35.0
20098 48.0 52.0 83.0 2.0 0.0 35.0
20099 48.0 52.0 83.0 2.0 0.0 35.0
20100 48.0 52.0 83.0 2.0 0.0 35.0
20101 48.0 52.0 83.0 2.0 0.0 35.0
20102 48.0 52.0 83.0 2.0 0.0 35.0
20103 48.0 52.0 83.0 2.0 0.0 35.0
20104 48.0 52.0 83.0 2.0 0.0 35.0
20105 48.0 52.0 83.0 2.0 0.0 35.0
20106 48.0 52.0 83.0 2.0 0.0 35.0
20107 48.0 52.0 83.0 2.0 0.0 35.0
20108 48.0 52.0 83.0 2.0 0.0 35.0
20109 48.0 52.0 83.0 2.0 0.0 35.0
20110 48.0 52.0 83.0 2.0 0.0 35.0
20111 48.0 51.0 84.0 2.0 0.0 35.0
20112 48.0 51.0 84.0 2.0 0.0 35.0
20113 48.0 51.0 84.0 2.0 0.0 35.0
20114 48.0 51.0 84.0 2.0 0.0 35.0
20115 48.0 51.0 84.0 2.0 0.0 35.0
20116 48.0 51.0 84.0 2.0 0.0 35.0
20117 48.0 51.0 84.0 2.0 0.0 35.0
20118 48.0 51.0 84.0 2.0 0.0 35.0
20119 48.0 51.0 84.0 2.0 0.0 35.0
20120 48.0 51.0 84.0 2.0 0.0 35.0
20121 48.0 51.0 84.0 2.0 0.0 35.0
20122 48.0 51.0 84.0 2.0 0.0 35.0
20123 48.0 51.0 84.0 2.0 0.0 35.0
20124 48.0 51.0 84.0 2.0 0.0 35.0
20125 48.0 51.0 84.0 2.0 0.0 35.0
20126 48.0 51.0 84.0 2.0 0.0 35.0
20127 48.0 51.0 84.0 2.0 0.0 35.0
20128 48.0 51.0 84.0 2.0 0.0 35.0
20129 48.0 51.0 84.0 2.0 0.0 35.0
20130 48.0 51.0 84.0 2.0 0.0 35.0
20131 48.0 51.0 84.0 2.0 0.0 35.0
20132 48.0 51.0 84.0 2.0 0.0 35.0
20133 48.0 51.0 84.0 2.0 0.0 35.0
20134 48.0 51.0 84.0 2.0 0.0 35.0
20135 48.0 51.0 84.0 2.0 0.0 35.0
20136 48.0 51.0 84.0 2.0 0.0 35.0
20137 48.0 51.0 84.0 2.0 0.0 35.0
20138 48.0 51.0 84.0 2.0 0.0 35.0
20139 48.0 51.0 84.0 2.0 0.0 35.0
20140 48.0 51.0 84.0 2.0 0.0 35.0
20141 48.0 52.0 83.0 1.0 0.0 18.0
20142 48.0 52.0 83.0 1.0 0.0 18.0
20143 48.0 52.0 83.0 1.0 0.0 18.0
20144 48.0 52.0 83.0 1.0 0.0 18.0
20145 48.0 52.0 83.0 1.0 0.0 18.0
20146 48.0 52.0 83.0 1.0 0.0 18.0
20147 48.0 52.0 83.0 1.0 0.0 18.0
20148 48.0 52.0 83.0 1.0 0.0 18.0
20149 48.0 52.0 83.0 1.0 0.0 18.0
20150 48.0 52.0 83.0 1.0 0.0 18.0
20151 48.0 52.0 83.0 1.0 0.0 18.0
20152 48.0 52.0 83.0 1.0 0.0 18.0
20153 48.0 52.0 83.0 1.0 0.0 18.0
20154 48.0 52.0 83.0 1.0 0.0 18.0
20155 48.0 52.0 83.0 1.0 0.0 18.0
20156 48.0 52.0 83.0 1.0 0.0 18.0
20157 48.0 52.0 83.0 1.0 0.0 18.0
20158 48.0 52.0 83.0 1.0 0.0 18.0
20159 48.0 52.0 83.0 1.0 0.0 18.0
20160 48.0 52.0 83.0 1.0 0.0 18.0
20161 48.0 52.0 83.0 1.0 0.0 18.0
20162 48.0 52.0 83.0 1.0 0.0 18.0
20163 48.0 52.0 83.0 1.0 0.0 18.0
20164 48.0 52.0 83.0 1.0 0.0 18.0
20165 48.0 52.0 83.0 1.0 0.0 18.0
20166 48.0 52.0 83.0 1.0 0.0 18.0
20167 48.0 52.0 83.0 1.0 0.0 18.0
20168 48.0 52.0 83.0 1.0 0.0 18.0
20169 48.0 52.0 83.0 1.0 0.0 18.0
20170 48.0 52.0 83.0 1.0 0.0 18.0
20171 47.0 52.0 82.0 1.0 0.0 18.0
20172 47.0 52.0 82.0 1.0 0.0 18.0
20173 47.0 52.0 82.0 1.0 0.0 18.0
20174 47.0 52.0 82.0 1.0 0.0 18.0
20175 47.0 52.0 82.0 1.0 0.0 18.0
20176 47.0 52.0 82.0 1.0 0.0 18.0
20177 47.0 52.0 82.0 1.0 0.0 18.0
20178 47.0 52.0 82.0 1.0 0.0 18.0
20179 47.0 52.0 82.0 1.0 0.0 18.0
20180 47.0 52.0 82.0 1.0 0.0 18.0
20181 47.0 52.0 82.0 1.0 0.0 18.0
20182 47.0 52.0 82.0 1.0 0.0 18.0
20183 47.0 52.0 82.0 1.0 0.0 18.0
20184 47.0 52.0 82.0 1.0 0.0 18.0
20185 47.0 52.0 82.0 1.0 0.0 18.0
20186 47.0 52.0 82.0 1.0 0.0 18.0
20187 47.0 52.0 82.0 1.0 0.0 18.0
20188 47.0 52.0 82.0 1.0 0.0 18.0
20189 47.0 52.0 82.0 1.0 0.0 18.0
20190 47.0 52.0 82.0 1.0 0.0 18.0
20191 47.0 52.0 82.0 1.0 0.0 18.0
20192 47.0 52.0 82.0 1.0 0.0 18.0
20193 47.0 52.0 82.0 1.0 0.0 18.0
20194 47.0 52.0 82.0 1.0 0.0 18.0
20195 47.0 52.0 82.0 1.0 0.0 18.0
20196 47.0 52.0 82.0 1.0 0.0 18.0
20197 47.0 52.0 82.0 1.0 0.0 18.0
20198 47.0 52.0 82.0 1.0 0.0 18.0
20199 47.0 52.0 82.0 1.0 0.0 18.0
20200 47.0 52.0 82.0 1.0 0.0 18.0
20201 48.0 51.0 83.0 1.0 0.0 18.0
20202 48.0 51.0 83.0 1.0 0.0 18.0
20203 48.0 51.0 83.0 1.0 0.0 18.0
20204 48.0 51.0 83.0 1.0 0.0 18.0
20205 48.0 51.0 83.0 1.0 0.0 18.0
20206 48.0 51.0 83.0 1.0 0.0 18.0
20207 48.0 51.0 83.0 1.0 0.0 18.0
20208 48.0 51.0 83.0 1.0 0.0 18.0
20209 48.0 51.0 83.0 1.0 0.0 18.0
20210 48.0 51.0 83.0 1.0 0.0 18.0
20211 48.0 51.0 83.0 1.0 0.0 18.0
20212 48.0 51.0 83.0 1.0 0.0 18.0
20213 48.0 51.0 83.0 1.0 0.0 18.0
20214 48.0 51.0 83.0 1.0 0.0 18.0
20215 48.0 51.0 83.0 1.0 0.0 18.0
20216 48.0 51.0 83.0 1.0 0.0 18.0
20217 48.0 51.0 83.0 1.0 0.0 18.0
20218 48.0 51.0 83.0 1.0 0.0 18.0
20219 48.0 51.0 83.0 1.0 0.0 18.0
20220 48.0 51.0 83.0 1.0 0.0 18.0
20221 48.0 51.0 83.0 1.0 0.0 18.0
20222 48.0 51.0 83.0 1.0 0.0 18.0
20223 48.0 51.0 83.0 1.0 0.0 18.0
20224 48.0 51.0 83.0 1.0 0.0 18.0
20225 48.0 51.0 83.0 1.0 0.0 18.0
20226 48.0 51.0 83.0 1.0 0.0 18.0
20227 48.0 51.0 83.0 1.0 0.0 18.0
20228 48.0 51.0 83.0 1.0 0.0 18.0
20229 48.0 51.0 83.0 1.0 0.0 18.0
20230 48.0 51.0 83.0 1.0 0.0 18.0
20231 48.0 52.0 81.0 1.0 0.0 18.0
20232 48.0 52.0 81.0 1.0 0.0 18.0
20233 48.0 52.0 81.0 1.0 0.0 18.0
20234 48.0 52.0 81.0 1.0 0.0 18.0
20235 48.0 52.0 81.0 1.0 0.0 18.0
20236 48.0 52.0 81.0 1.0 0.0 18.0
20237 48.0 52.0 81.0 1.0 0.0 18.0
20238 48.0 52.0 81.0 1.0 0.0 18.0
20239 48.0 52.0 81.0 1.0 0.0 18.0
20240 48.0 52.0 81.0 1.0 0.0 18.0
